North Sea/Skagerrak/Eastern Channel Cod; H Cons Catch Numbers updated 19 Apr 16														
1	2													
1963	2015													
1	15													
1														
3197.720651	42377.24184	6995.178407	3518.647989	2774.357966	1206.856974	80.57958064	489.2642969	13.43225173	5.75497363	0	0	0	0	0
5003.518744	22373.18533	20003.37495	4284.771889	1907.661325	1808.603941	596.2835238	116.9650631	93.1551532	11.47611789	0	0	0	0	3.898337947
15734.01632	51628.01967	17556.87735	9135.490313	2375.093736	945.7081304	654.6103408	296.5602386	50.76396172	74.80172243	2.673515585	2.672520603	0	2.672520603	0
18132.82046	62202.06833	29695.15251	6153.320487	3361.895602	1271.750669	474.5704085	367.8994251	125.304999	55.98960514	55.98164528	26.66152721	0	0	0
10748.70176	70538.9655	32529.27504	11204.50383	3254.6137	1963.68277	883.5844636	353.4114979	136.8119613	39.89478262	2.850622312	14.25311156	0	0	0
5800.050277	83415.64338	42372.5495	12330.08971	6045.574924	1407.297014	865.9016504	307.1060487	150.3904753	110.8120968	17.41317315	6.332062964	0	0	0
2931.87251	22560.69757	31419.25465	13641.36303	4542.291039	2880.933431	584.641244	419.9976571	146.5856656	46.09252307	62.59727801	9.88414731	4.942073655	0	0
54219.21147	33747.26089	18395.01304	13271.74229	6265.503669	1753.853088	956.1444925	208.0188152	185.1203084	97.332086	22.90149171	17.17636753	0	0	0
44598.84573	154565.0241	17132.14756	6720.109771	7065.251977	2686.289159	888.4718133	455.2976147	226.9960994	76.51607574	68.75422421	24.64768443	0	0	0
3812.787438	186744.0348	47884.52773	5653.371083	2712.742735	3184.482421	1671.265635	608.5257775	388.2617237	111.9971199	7.466341999	9.955785986	0	0	0
25835.61586	31595.66987	54655.15073	14001.72945	2194.669741	1103.460475	1054.607873	487.0255882	79.34480846	57.37163459	76.8971537	61.02918699	23.19103136	0	0
15483.71675	58623.8687	11347.08867	15744.85863	4600.550197	956.1872767	436.0994445	392.8505789	329.8443634	80.29999081	156.8906902	25.94215551	4.941078673	0	0
33210.42254	46906.5623	18848.81321	4639.872866	7525.183221	2056.866778	447.1397605	194.6353175	227.5204547	94.69040983	49.97394633	7.890204164	5.26046777	0	0
5695.050863	99779.40246	18480.66504	6707.141181	1732.035132	3055.508925	919.7828895	130.3644805	66.51253064	62.51867446	23.94821236	17.29576532	1.330290412	0	0
75129.90789	50926.35526	25524.88647	4597.347713	2285.629931	833.0498735	1140.15049	369.8166641	262.3230798	25.58972553	10.23748421	47.34687011	38.38956955	0	0
29593.26306	174911.8629	17177.97954	9396.001656	2989.062611	1102.940119	408.0983053	403.0518091	152.2638398	35.82713714	16.63353028	24.31176931	2.559081224	0	0
34626.81335	91143.28368	44383.6424	4010.797096	3374.578443	708.1475363	395.7440349	138.8720644	156.8388788	41.90235635	2.394448762	14.36768653	0	0	0
62394.26518	104356.154	34937.96559	12274.39446	1958.058882	1268.632285	493.7003406	196.6910002	73.48691902	55.25845562	18.9918862	6.376473966	0	0	0
20130.87838	187626.3909	34566.77184	8953.284133	4087.987337	778.8957893	599.1660322	133.378754	64.45481631	36.36745053	16.49465151	1.041339037	3.123024413	0	0
66220.2473	64754.83574	59907.32324	9487.472564	3446.7535	2047.841975	424.7091304	234.2103575	77.10589062	26.53595348	10.78038605	5.175497635	0	0	0
25487.59741	128396.1442	21455.65557	11786.78555	2803.407532	1245.644595	589.0097993	179.2662635	88.79916013	27.57553949	16.65764244	6.345910042	0	0	0
64358.46689	66025.75072	31087.01016	4237.91994	3414.979835	1012.865187	433.8720917	242.6588567	59.28486943	44.33493614	13.63792532	3.887320597	0	0.969096799	0.969096799
8795.021743	117383.2947	18888.49597	7779.001156	1368.947848	1257.485149	370.7385406	172.0103128	78.09041285	15.72706629	26.96849802	3.533021403	0.064634504	0	0.002983131
99840.54487	32308.2162	33973.27586	5791.013147	2980.645037	601.5868413	553.5075838	170.1404712	68.74683416	44.07422975	20.26020129	1.363562046	1.416351519	0	0.139443891
24816.32834	127773.8751	9761.482822	8688.926057	1528.236936	1071.155333	233.680377	214.533465	54.66875173	47.90463168	6.615709816	2.126549301	2.295876412	1.099630177	0
21361.56583	55025.07334	43712.16067	3116.683773	2543.337776	651.8751698	292.9302716	65.6128564	63.08687529	22.71195135	10.31475433	4.626324446	2.022773844	1.265973994	0.017900653
22071.75061	36083.74097	18055.73264	9791.406052	994.3888215	1028.139324	248.9023861	138.9390876	26.52838895	30.8217601	8.108377768	2.109964643	0.05954745	0.034736012	0
11628.5074	53782.83169	11795.01051	4298.631776	2444.600543	307.1766023	306.671363	53.70000712	59.87185238	11.86123649	3.185979834	1.237341049	4.398554249	0.177329101	0.112935852
13287.86044	23145.08127	16554.09339	3266.528977	1371.764237	1039.0907	221.962607	137.4729462	27.42808137	4.137499826	6.892543832	1.591649707	0.014801454	0.985776849	0
27161.61304	31472.38214	8522.878544	4915.530191	1040.803381	481.7055096	323.4524814	50.87598516	38.89939049	17.06075728	3.020654247	2.109647701	3.298471976	0.568397403	0
4688.125951	54170.77277	11133.55991	3126.055331	1545.895415	426.2378172	199.628137	106.2669011	17.42088379	9.606723088	5.114046223	0.14113121	7.546599447	0.119569498	0.090167162
15366.20576	24969.0061	20885.12416	3045.390737	859.2006654	512.8755986	140.171668	57.0416014	31.74926308	6.534957053	12.76074821	2.624452976	0.038522268	0.133346312	0
15485.61949	62649.75419	12752.69944	5222.594954	790.39549	281.9612873	148.2938018	41.2335019	14.4637469	12.9956963	3.711507805	0.955710797	0.271934206	0	0
